task_id,label,explanation
13595,E0,Applying gravel or pebbles with rakes/brooms is physical spreading work; LLM exposure gives minimal benefit.
13589,E0,"Spraying to bind, seal, or insulate structures is manual spraying using equipment; LLM cannot halve the work time."
19852,E0,Attaching solar panels to roofs is skilled physical installation; text guidance alone will not cut time in half.
13596,E0,Punching holes in roofing materials with hammer and punch is hands-on labor; LLM offers no significant speed-up.
19850,E0,Applying modular soil and plant grids for green roofs is labor-intensive on-roof work; little help from an LLM.
19854,E0,Installing full vegetation-based green roofs is complex manual assembly; chat assistance cannot reduce time by 50 %.
21204,E0,Requires on-site use of testing equipment and hands-on interaction with gas appliances; an LLM cannot perform or substantially speed up this physical work.
21205,E0,"Measuring air leakage with a blower-door requires physical set-up, operation, and observation; chat assistance cannot cut the overall task time in half."
17789,E0,Diagnosing air-flow systems involves connecting instruments to HVAC hardware and interpreting live readings; physical activity dominates the time spent.
17792,E0,Installing and sealing ducts or ventilation openings is manual labor; no text tool meaningfully shortens the work.
17787,E0,Building inspections are chiefly in-person visual and physical checks; an LLM may help with the written report but not enough to halve total task time.
17788,E1,Crafting tailored recommendations and ensuring they align with codes is largely a writing/research task that an LLM can draft or refine quickly.
17790,E0,"Applying insulation in attics, crawl spaces, etc. is entirely hands-on."
17794,E0,Performing minor physical repairs with tools cannot be sped up appreciably by text advice alone.
17796,E1,"Preparing cost estimates and written specifications is document-heavy; an LLM can auto-generate templates, wording, and calculations based on inputs, more than halving writing time."
17801,E1,"Scheduling involves composing e-mails/texts and confirming times—tasks an LLM can draft instantly, halving effort for an average worker."
17797,E0,Wrapping ducts and pipes with insulation is manual installation work.
17795,E0,"Applying weather-stripping, glazing, caulking, etc. is physical application."
17800,E0,Cleaning and maintaining tools is physical upkeep.
17799,E0,Patching wall holes with spackle or compound is hands-on craftsmanship.
17802,E1,Explaining policies and procedures is primarily verbal or written communication; the LLM can draft clear explanations or scripts quickly.
17803,E1,Keeping logs and financial records is data/text entry and summarization; the LLM can format and populate records rapidly.
17791,E1,Describing energy-saving measures is a communication task well suited to LLM-generated explanations and handouts.
17804,E1,"Drafting bids, contracts, and reports is document creation/editing, which an LLM can accelerate significantly."
17793,E0,Installing storm windows/doors and verifying fit is physical installation.
17798,E0,Wrapping water heaters with blankets is manual labor that a chat model cannot materially speed up.
9986,E1,"Writing maintenance reports is a text-generation activity; an LLM can draft, summarize, and format these records from brief technician notes, cutting report-writing time by more than half."
9988,E0,"Physically inspecting bearings, seals, wheels, etc. requires on-site visual and tactile checks that an LLM cannot perform or meaningfully accelerate."
9984,E0,"Repairing or replacing mechanical parts with hand tools, power tools, or welding equipment is hands-on labor outside the scope of text-based assistance."
9989,E0,Walking around rail cars to spot exterior and interior defects is a physical inspection task not sped up by an LLM chat interface.
9987,E0,"Removing heavy components with hoists, jacks, and cutting torches is manual/mechanical work that an LLM cannot materially shorten."
9985,E0,Physically operating and observing units before/after repair is required; an LLM cannot perform or halve the time of these tests.
9990,E0,Making mechanical adjustments for proper operation involves tools and manual skill; text assistance offers negligible time savings.
9992,E0,"Fabricating and installing steel or wood fittings using blueprints, sketches, and tools is hands-on fabrication work beyond LLM acceleration."
9991,E0,Scheduled maintenance and cleaning are physical procedures; an LLM cannot cut the execution time by half.
10000,E0,Examining and patching car roofs with roofing materials is manual labor unaffected by text-only AI assistance.
10001,E0,"Painting interiors, exteriors, and fixtures is a manual painting task; an LLM does not materially speed it up."
9993,E0,Repairing electrical/electronic propulsion and braking controls requires hands-on diagnostic and soldering work; an LLM cannot halve this time.
9994,E0,"Disassembling pumps, valves, and compressors is physical disassembly work; LLM guidance adds negligible speed gain."
9995,E0,Measuring axle wheel seats with micrometers and marking dimensions is precise manual measurement; text assistance gives little benefit.
9998,E0,"Operating electrical systems and test equipment (ammeters, etc.) is a physical diagnostic task not accelerated by an LLM."
9997,E0,"Replacing wiring, insulation, and tightening connections is hands-on electrical work; LLM aid does not reduce labor time by half."
9999,E0,"Installing/repairing flooring, fixtures, walls, plumbing, steps, and platforms is manual carpentry/plumbing work beyond LLM acceleration."
10003,E0,"Repairing window sash frames, adding weather stripping, and replacing glass involves physical glazing tasks; LLM text help is minimal."
9996,E0,"Aligning car sides with gauges, turnbuckles, and wrenches is manual mechanical alignment; AI text guidance does not halve effort."
10002,E0,Repairing car upholstery entails sewing and material work done by hand; an LLM cannot meaningfully shorten this physical process.
11833,E0,"Dismantling equipment is a hands-on, physical activity; an LLM cannot take over or halve the manual tool work required."
11828,E0,Reassembling machinery is entirely physical; chat guidance cannot remove even half of the manual effort.
11834,E1,"Preparing written maintenance logs can be sped up by dictating details to the LLM, which drafts and formats the record, cutting clerical time by more than half."
11831,E0,Applying lubricants/adhesives is physical labor; an LLM cannot meaningfully shorten the task.
11832,E0,Installing or swapping parts requires manual tool use and positioning; an LLM offers negligible time savings.
11836,E0,Physically setting up machines and manipulating controls dominates time spent; LLM advice cannot halve that effort.
11837,E0,"Coordinating and jointly moving/repairing heavy equipment is an in-person, physical task beyond LLM acceleration."
11835,E1,Feeding work orders into the LLM to get concise action lists or summaries can cut the reading/interpretation time by at least half.
11830,E0,"Inspecting parts, marking defects, and reporting onsite are chiefly physical/visual tasks; LLM aid is marginal."
11829,E0,Observing machine operation to spot problems is sensory and physical; an LLM cannot replace that observation time.
11839,E0,Moving parts with cranes/hoists is manual material handling; the LLM cannot reduce that physical workload.
11840,E0,Collecting and discarding worn parts is purely physical clean-up; LLM access does not halve the effort.
11838,E2,"With dedicated inventory software connected to an LLM, the worker could auto-generate requisitions and restock lists, halving clerical time, but such integration is not available via chat alone."
11843,E0,Chiseling or grinding off hardened material is entirely manual tool work; LLM usage yields no major time reduction.
11845,E0,"Replacing or refilling containers (e.g., gas tanks) is physical handling; LLM assistance is negligible."
11841,E0,"Cleaning machinery with solvents, hoses, or vacuums is manual labor that an LLM cannot accelerate by half."
11842,E0,Repairing or replacing linings involves hands-on fabrication/fitting; LLM guidance cannot halve the work time.
11844,E0,"Measuring, mixing, and testing solutions are laboratory/physical tasks; chat advice does not remove enough manual effort."
14977,E0,"Cleaning, rinsing, and drying parts are entirely hands-on activities with specialized machines; an LLM cannot perform or meaningfully speed up the physical work."
14984,E0,Physically adjusting timing regulators with calipers and tweezers requires manual dexterity and tool use; an LLM offers no direct time savings.
14979,E0,"Reassembling watches, installing crystals, and changing batteries are manual tasks; the model cannot help enough to halve the time."
14978,E0,"Disassembly and close visual inspection with loupes are physical, precision operations; text assistance cannot replace the skill or shorten the job by 50 %."
14975,E0,Oiling moving parts is a manual lubrication process that the LLM cannot automate.
14982,E1,"Estimating repair cost or appraising value is largely a reasoning-and-documentation exercise; the LLM can draft estimates, reference price lists, and standardize quotes, cutting clerical time well over half."
14976,E0,Repairing or machining parts with lathes and other tools is hands-on mechanical work outside the LLM’s scope.
14980,E0,"Accuracy testing involves attaching instruments, reading measurements, and making mechanical adjustments—predominantly physical work."
14983,E0,"Routine adjustments and maintenance on cases, bands, and movements are physical procedures an LLM cannot perform."
21084,E1,"Ordering parts is paperwork: the LLM can draft purchase orders, track inventory notes, and suggest suppliers, halving administrative effort."
14986,E1,"Collecting customer problem descriptions can be streamlined with LLM-generated interview scripts and automatic note-taking templates, reducing intake time significantly."
14987,E0,Testing and replacing batteries or electronic components requires physical handling and measurement; the LLM adds minimal speed-up.
14985,E1,"Recording repair logs and invoices is text entry; the LLM can auto-format records from brief notes, cutting clerical time by more than half."
14988,E0,Demagnetizing involves using a specialized machine on the mechanism; this physical step is not accelerated by an LLM.
14981,E0,Fabricating parts with small lathes and machines is precision machining work requiring hands-on skill; an LLM cannot meaningfully shorten it.
15003,E0,Requires manual assembly and installation of tiny mechanical parts with specialized hand tools; an LLM cannot perform or meaningfully speed up the hands-on work.
15004,E0,Diagnosing accuracy defects depends on visually inspecting moving parts under magnification; this physical observation cannot be off-loaded to an LLM.
15005,E0,Physically testing fit and function with electronic meters and hand tools is manual work outside an LLM’s text capabilities.
15006,E0,"Replacing malfunctioning parts entails precision hand work with watchmakers’ tools, not text processing."
15007,E0,Disassembling timepieces is a purely physical activity that an LLM cannot conduct or halve the time for.
15008,E0,Cleaning and lubricating parts involves solvents and manual handling; no benefit from a text-only LLM.
15009,E0,"Examining micro-components for defects through a loupe or microscope is a visual, manual process unchanged by an LLM."
15010,E0,Bending hairsprings and other parts with tweezers requires tactile precision; an LLM cannot assist meaningfully.
15011,E0,Changing timing weights on balance wheels is hands-on mechanical adjustment outside an LLM’s scope.
15012,E0,"Adjusting sizes or positions with calipers and fixtures is manual precision work, not text-based."
15013,E0,Mounting assemblies between caliper jaws is a physical operation; an LLM offers no material time savings.
15014,E0,Estimating microscopic clearances involves visual measurement; an LLM cannot perform or expedite this task.
15015,E0,Manually bending spring coils with tweezers is physical craftsmanship unaffected by an LLM.
15016,E0,Turning caliper wheels and visually checking coil geometry is tactile/visual work beyond LLM assistance.
15017,E0,"Examining and adjusting hairspring alignment depends on manual dexterity and magnified inspection, not text."
15018,E0,"Reviewing blueprints or sketches is predominantly visual; without image-processing tools, a text-only LLM provides negligible benefit."
15019,E0,Tightening or replacing jewels is precision hand work that cannot be accelerated by an LLM chat interface.
14038,E0,"Hanging, folding, packaging, and tagging are entirely manual, physical steps; chat assistance cannot halve the hands-on time."
14035,E0,"Operating pressing machines is a physical, on-site activity; advice from an LLM cannot materially shorten the run time or manual handling."
14043,E0,Straightening or shaping fabric before pressing is manual labor; text guidance offers negligible time savings.
14037,E0,Removing and staging hot pieces is physical work that must be done by hand; an LLM cannot speed it by 50 %.
14042,E0,Finishing pleated garments requires hands-on placement and manipulation with irons/presses; LLM tips do not cut physical effort in half.
14036,E0,Lowering machine heads is a direct physical action; chat input does not change the cycle time.
21026,E0,Spot-treating garments involves visual inspection and manual chemical application; LLM guidance provides minimal time reduction.
14051,E0,"Shrinking, stretching, or blocking by hand with forms and steam is manual craftsmanship; LLM cannot automate it."
14049,E0,Producing high-quality finishes on fancy garments with hand irons is skilled handwork; advice alone cannot halve pressing time.
14041,E0,Pushing/pulling irons over fabric is purely physical; LLM access offers no substantial speedup.
14044,E0,Hand-ironing garments is manual labor; an LLM cannot meaningfully shorten the task.
14039,E0,"Sliding material over heated forms is tactile, manual work; chat support does not reduce duration by 50 %."
14040,E0,Choosing a pressing machine is a quick judgment tied to on-site knowledge; any LLM input would not cut overall task time in half.
14046,E0,Spraying water on fabric is a simple manual step; LLM use adds negligible efficiency.
14045,E0,Positioning materials on machines/boards is physical setup; text assistance provides minimal time savings.
14047,E0,Moistening materials is manual; LLM cannot automate or drastically speed it.
14052,E0,"Cleaning and maintaining machines requires hands, tools, and solvents; LLM advice cannot halve labor time."
14057,E0,Pressing ties on small machines is hands-on; LLM access does not materially shorten processing time.
14053,E0,Blocking/shaping knitted garments is manual manipulation; chat suggestions cannot cut the time by half.
14050,E0,Activating/adjusting controls is quick physical interaction; LLM input adds little to no speed benefit.
14056,E0,Placing covering cloths is a straightforward manual precaution; LLM cannot halve the time required.
14059,E0,Examining and measuring finished items with tools is tactile/visual; an LLM cannot perform or notably accelerate it.
14048,E0,Steaming velvet and brushing nap are skilled manual tasks; LLM guidance does not halve execution time.
14061,E0,"Measuring, cutting, folding, and pressing headings are hands-on actions; LLM offers negligible speed improvement."
14054,E0,Inserting heated forms and touching up ties is manual finishing work; chat advice cannot significantly reduce task duration.
14055,E0,Brushing suede/leather/felt requires physical brushing; LLM cannot automate or greatly quicken it.
14060,E0,Sewing material to leaders is manual machine-sewing; LLM assistance does not halve the stitching time.
14058,E0,"Selecting, installing, and adjusting machine components with tools/hoists is physical setup; LLM suggestions cannot cut the setup labor in half."
17861,E0,"Requires hands-on control of boilers/gasifiers; an LLM can only give advice, not actually operate equipment, so time to completion is not cut in half."
21208,E0,Water-chemistry testing needs physical sampling and lab work; an LLM adds negligible speed-up.
17864,E0,Running high-pressure steam or chiller equipment is a physical operations job; chat guidance alone cannot replace the work.
17862,E0,Heating biomass involves manipulating controls and monitoring combustion on site; the LLM cannot carry out these physical actions.
17863,E0,"Starting, stopping, or regulating generators and auxiliaries is a manual/console activity; an LLM cannot perform it or reduce the time by half."
17860,E0,"Inspecting machinery is a visual/tactile task done in the plant; the reporting portion is minor, so chat help does not halve total effort."
17866,E1,"The main work here is turning raw meter and gauge readings into written logs or reports—something an LLM can draft, format, and summarize quickly once the numbers are typed in, saving well over half the reporting time."
17855,E0,"Physically operating valves, pumps, engines, or generators cannot be outsourced to a text model."
17858,E0,"Although the math could be aided, most time is spent physically weighing, loading, and mixing feedstock; LLM help doesn’t halve total effort."
17867,E0,Cleaning work areas is 100 % physical labor; the LLM offers no meaningful speed-up.
17856,E0,Performing maintenance and minor repairs is hands-on mechanical/electrical work; advice from an LLM does not halve the time needed.
17854,E0,Measuring and monitoring raw biomass requires on-site physical assessment and instruments; LLM assistance is minimal.
17859,E0,Calibrating flow meters is a manual technical task; chat guidance does not remove half the work.
17857,E0,Assessing biomass quality involves physical sampling and testing; the LLM cannot do this directly.
17869,E1,"Reading long technical manuals or drawings is text/knowledge work; an LLM can quickly summarize, explain, and answer questions, cutting comprehension time by more than half."
21209,E0,Driving bulldozers or loaders is entirely physical; an LLM cannot operate heavy machinery.
17865,E0,"Preprocessing feedstock (chipping, drying, etc.) is physical plant work; LLM input does not halve task time."
17868,E1,"Managing inventories is largely information processing—an LLM can analyze stock lists, flag reorders, and draft purchase requests quickly, halving clerical time even though physical counts still occur."
12573,E0,"Requires physically actuating valves, switches, and buttons; an LLM can only give written guidance and cannot cut the hands-on time in half."
12574,E1,"Report-writing and log maintenance are text-heavy; an LLM can draft, format, and summarize these documents, more than halving the time needed."
12575,E0,Surface-defect inspection and precision measurement rely on microscopes and test instruments; the work is almost entirely physical/visual and not accelerated by text assistance.
12576,E0,Physically cleaning wafers with baths and wands cannot be sped up meaningfully through a chat interface.
12577,E1,Reading work orders and turning them into an ordered procedure is a text-processing task well suited to LLM summarization and clarification.
12578,E0,Loading/unloading chambers and moving product are manual material-handling steps that an LLM cannot perform or materially speed up.
12579,E0,Physically replacing solutions and cleaning equipment is manual labor with no major time savings from text output.
12580,E0,Placing wafers with tweezers or a vacuum wand is purely hands-on.
12581,E0,Setting and readjusting equipment controls is a manual or HMI operation; an LLM can advise but will not eliminate half the effort.
12582,E0,"Etching, lapping, polishing, and grinding wafers are physical processing steps outside an LLM’s scope."
12583,E0,Loading raw semiconductor material into a furnace is manual.
12584,E2,"With purpose-built software that streams tool telemetry to an LLM, the system could flag anomalies and recommend adjustments, halving monitoring time; plain chat access alone would not."
12585,E0,"Counting, sorting, and weighing items are physical inventory tasks."
12586,E1,Determining etch time from thickness is a straightforward calculation the LLM can perform instantly from user-supplied numbers.
12587,E1,"After the technician observes symptoms, an LLM can quickly cross-reference manuals and suggest likely causes/repair steps, cutting troubleshooting documentation time."
12588,E0,"Aligning masks, exposing patterns, and developing photoresist require precise physical manipulation of lithography equipment."
12589,E0,Stamping or scribing identifiers on components is hands-on fabrication work.
12591,E0,Physically scribing or separating wafers into dice cannot be accelerated by text assistance.
12592,E0,Connecting a reactor to a computer involves hand and power tools; no substantial time savings from an LLM.
12595,E0,"Measuring, mixing, grinding, loading, and monitoring crystal-growing materials are predominantly manual lab tasks; an LLM offers minimal time reduction without specialized integration."
12632,E0,Heating and rotating glass is a hands-on shop activity; an LLM cannot perform or meaningfully speed up the physical work.
12630,E0,"Physically inspecting, weighing, and measuring glass pieces requires manual handling and tool use that an LLM cannot assist with."
12631,E1,"Recording quantities, sizes, and product types is a text-entry task; an LLM can auto-format log entries or generate standardized reports from brief notes, cutting the clerical time by more than half."
12646,E0,Placing hot glass into molds and operating presses is entirely physical shop work beyond an LLM’s reach.
12644,E0,Spraying or swabbing molds with oil is manual labor that the model cannot replace or substantially accelerate.
12633,E0,"Blowing or rotating hot glass to shape it is a skill executed with breath, tools, and heat—no benefit from an LLM chat interface."
12638,E1,"Figuring out glass types and quantities is a planning/calculation task; an LLM can quickly generate bills of material or calculate batch sizes from design specs, halving the desk-time needed."
12634,E0,Physically setting machine strokes and oven temperatures is hands-on equipment setup; an LLM cannot shorten the adjustment time.
12635,E0,"Shaping, bending, or joining hot glass with hand tools is purely manual craft work."
12647,E0,"Although an LLM might suggest design ideas, the task explicitly includes creating the glass objects with blowpipes and tools, which is overwhelmingly physical."
12649,E0,"Operating and maintaining finishing machines (grinding, drilling, polishing) is physical equipment work outside the LLM’s scope."
12648,E0,Repairing broken scrolls by inserting new tubing sections is manual dexterity work that a text model cannot expedite.
12637,E2,"Turning sketches into full blueprint specifications could be sped up by LLM-powered CAD plugins that translate textual prompts into draft drawings, but extra software beyond a chat window is needed."
12640,E0,Physically superimposing glass tubing on patterns to check accuracy is manual inspection without benefit from an LLM.
12645,E0,Cutting glass tubing with files or wheels is a hands-on shop operation.
12639,E0,Attaching hoses and charging tubing with gas is physical handling of equipment that an LLM cannot meaningfully accelerate.
17888,E0,Ensuring day-to-day ordinance compliance requires in-person operational oversight; a chat LLM cannot remove ≥50 % of this work.
17907,E2,"Log-keeping could be sped up if integrated software auto-extracts shipping data and drafts entries with an LLM, but the chat interface alone will not halve the time."
17889,E0,"Direct supervision of people in a facility is physical and interactive; an LLM offers only marginal help (e.g., drafting memos)."
17910,E1,"Requests arrive as text/email; pasting them into an LLM can quickly summarize needs and suggest resources, cutting manual triage by >50 %."
17909,E1,"The LLM can draft lesson plans, slides, quizzes, and handouts, halving preparation time for training sessions."
17905,E1,"Researching new recyclable streams is largely idea generation and literature review, both accelerated by an LLM conversation."
17890,E2,"Efficient route assignment needs optimization over live fleet data; an LLM-powered scheduling tool could do this, but chat alone cannot."
17893,E1,"Budget narratives, line-item justifications, and variance explanations are text tasks the LLM can draft rapidly."
17908,E1,"Bills of lading and receipts follow standard formats that an LLM can populate from prompts, cutting drafting time well over half."
17906,E3,"With photo upload/captioning, an LLM+vision system could pre-flag hazards or compliance issues; without images, time savings are minimal."
17899,E2,"Contract drafting/analysis could be speed-boosted by an LLM contract-assist app, but actual negotiation still needs people."
17892,E2,Shipment coordination benefits from an LLM-enabled logistics dashboard; a bare chat tool is insufficient for a 50 % reduction.
17901,E0,"Physically running balers, crushers, etc., cannot be meaningfully shortened by an LLM."
17900,E0,Driving forklifts or trucks is wholly physical; no significant time savings from an LLM.
17904,E2,"Movement scheduling depends on inventory/space data; a purpose-built LLM scheduler could halve effort, but chat alone will not."
17902,E1,"Creating campaign messages, flyers, social posts, and FAQs is text generation the LLM can do quickly, cutting content-creation time >50 %."
17891,E2,Optimizing collection schedules requires routing/tonnage data; gains come from integrated software rather than stand-alone chat.
17895,E1,Developing written plans and setting quantitative goals are document-heavy tasks the LLM can draft rapidly.
17903,E1,"Grant narratives, budgets, and compliance language can be produced or reworked by the LLM, halving writing time."
17897,E0,"Field investigations (inspections, interviews, evidence gathering) are physical and interpersonal; LLM help is marginal."
17896,E2,"Reporting requirements can be auto-drafted by an LLM within a project-tracking tool, but implementing the project is still human labor."
17898,E1,"The LLM can script talks, design slide decks, and generate handouts, reducing prep time well beyond 50 %."
17894,E1,"Writing program designs, policies, and implementation plans is predominantly text work that the LLM can accelerate significantly."
8607,E0,This is a hands-on cleaning/replacement activity that the worker must do physically; an LLM chat interface cannot meaningfully shorten the time required.
8606,E0,Driving or physically assisting in patient transport is entirely manual and cannot be sped up by an LLM.
8612,E1,"Preparing written or verbal reports can be greatly accelerated by dictating notes and having the LLM draft concise, well-structured accident or incident reports for hospital or police use."
8608,E0,Lifting and loading patients is purely physical labor; an LLM cannot reduce the time needed.
8609,E0,"Accompanying and assisting EMTs on calls is an in-person, physical support role; the LLM offers little time savings."
8611,E0,Determining what supplies are missing is minor compared with the physical restocking; an LLM alone would not cut total task time by half.
21028,E0,Performing mechanical maintenance requires physical skills and tools beyond text assistance.
21029,E0,Cleaning and washing vehicles/equipment is manual labor untouched by an LLM.
8610,E1,"Studying for and tracking certifications involves reading, note-taking, and practice tests—areas where an LLM can supply explanations, quizzes, and study plans, cutting preparation time substantially."
8613,E0,"Administering first aid is a real-time, hands-on medical intervention an LLM cannot physically expedite."
8614,E0,Physically restraining violent patients is manual and situational; an LLM cannot reduce the time required.
3202,E0,Physically manipulating forklift or hoist levers requires on-site manual control; text-only assistance cannot replace or halve the effort.
3201,E0,Driving trucks or tractors in a facility is a fully physical activity; an LLM chat tool cannot perform or substantially shorten it.
15266,E0,Loading or unloading materials from pallets involves manual handling or direct equipment use; no text interface meaningfully reduces time.
3203,E0,Positioning lifting devices and securing loads is hands-on work with equipment; LLM access offers negligible time savings.
15265,E0,Inspecting loads and moving them safely demands physical observation and vehicle operation; chat guidance does not cut the task time in half.
3206,E0,Weighing items and attaching labels entails physical weighing and tagging; text assistance cannot eliminate most of the effort.
3205,E0,"Cleaning, lubricating, fueling, or replacing tanks are maintenance tasks requiring manual labor; LLM cannot materially shorten them."
3207,E0,"Tending automatic stacking or loading machines still involves on-site setup, monitoring, and intervention; LLM alone offers minimal speed-up."
3210,E0,Turning valves and opening chutes to release materials is a hands-on mechanical action; text help cannot halve the required time.
