task_id,label,explanation
23407,E0,Putting fishing equipment into the water and anchoring or towing it are physical deck operations; an LLM cannot materially speed up the manual work.
23414,E1,"Computing positions and plotting courses with charts and instruments is a cognitive navigation task; an LLM can walk through calculations, check work, and suggest routes, cutting planning time substantially."
23409,E0,"Sorting, packing, and storing catch with salt and ice is manual handling; an LLM cannot significantly reduce the time of the physical process."
23412,E1,"Obtaining approvals and notifying people involves understanding regulations and drafting communications; an LLM can help interpret rules and generate notices and forms, greatly reducing paperwork and drafting time."
23413,E0,Tracking animals by checking physical signs in the environment is field observation; an LLM can teach techniques beforehand but not reduce the time spent tracking in the field.
23404,E0,Skinning quarry and stretching pelts are manual knife and handling tasks; an LLM cannot perform or halve the time of this physical work.
23418,E0,Transporting fish to plants or buyers is driving/operating a vehicle or vessel; an LLM cannot materially reduce the travel or loading/unloading time.
23416,E0,"Attaching nets, slings, hooks, and lifting devices is manual rigging; an LLM cannot significantly speed up the physical attachment work."
23425,E1,"Teaching or guiding individuals in hunting methods is largely instructional; an LLM can create lesson plans, safety briefings, and explanatory materials, substantially reducing preparation time (though not the in-person guiding time)."
23420,E0,Releasing quarry from traps or nets and transferring to cages is manual animal-handling; an LLM cannot materially reduce the time required.
23417,E1,"Participating in damage control, wildlife management, disease control, and research has substantial planning, documentation, and analysis components; an LLM can help design protocols, summarize data narratives, and draft reports, significantly reducing the cognitive and paperwork portion of the task."
14906,E0,"This is a fully manual, physical task using brushes or rollers to smooth paper; an LLM cannot materially speed it up."
14907,E0,Trimming edges with straightedges and knives is a hands-on cutting task; guidance from an LLM would not halve the time.
14908,E0,"Cutting excess material at ceilings or baseboards with knives is purely physical and precision-based, not text-based."
14909,E0,"Inspecting alignment, pattern matching, and seam neatness is a visual, on-site quality check; an LLM cannot perform or greatly accelerate it."
14910,E0,Marking guidelines with plumb bobs and chalk lines is a manual layout task; any verbal advice offers negligible time savings.
14911,E0,Covering walls and ceilings with wallpaper or fabric is the core physical craft of the job and must be done by hand.
14912,E0,Applying adhesive or dunking prepasted strips is a manual application process; an LLM cannot reduce the physical work time by half.
14913,E0,Measuring and cutting strips with shears or razors is a manual precision task; instructions don’t significantly reduce execution time.
14914,E0,Placing and aligning strips on surfaces is hands-on installation work requiring physical manipulation and judgment on-site.
14915,E0,"Filling holes and cracks is physical surface prep (putty, compound, tools); an LLM cannot perform or substantially speed it."
14916,E1,"Estimating material quantities from measurements or work orders can be sped up by an LLM helping with calculations, waste factors, and takeoff logic."
14917,E0,Applying sizing to surfaces with tools is a manual coating task; the limiting factor is physical application time.
14918,E0,Smoothing rough spots with sandpaper is physical sanding; an LLM cannot materially reduce the time required.
14919,E0,Setting up pasteboards and scaffolds is physical setup work; any planning help has minimal impact on actual setup time.
14920,E0,"Removing old paper with water, steam, solvents, and scrapers is labor-intensive manual work done on-site."
14921,E0,"Applying thinned glue with brushes, rollers, or machines is a physical coating process; text assistance doesn’t halve the time."
14922,E0,"Mixing paste and brushing it onto surfaces is manual mixing and application; the bottleneck is physical labor, not planning."
14923,E0,Stapling or tacking posters to physical structures is straightforward manual work with tools.
14924,E0,"Removing paint, varnish, dirt, and grease with chemicals and solutions is hands-on surface cleaning."
14925,E0,Applying acetic acid to plaster is a manual chemical application task; an LLM cannot significantly speed up the physical process.
13574,E0,"Requires on-site physical inspection, climbing, probing materials, and safety judgment; an LLM can’t directly perform or halve the time of this largely physical, experiential task."
13586,E0,"Physically removing snow, water, or debris is manual labor with tools on-site; an LLM can only give generic advice and won’t significantly reduce task time."
13575,E0,"Setting up scaffolding is a hands-on, safety‑critical construction activity; instructions from an LLM don’t meaningfully cut the time needed for physical setup."
20793,E1,"Estimating materials and labor is largely a planning and calculation task; an LLM can help structure takeoffs, create formulas, and draft estimates, cutting time by more than half."
13578,E0,Cementing or nailing flashing is precise manual work on the roof; guidance from an LLM doesn’t substantially reduce the time for the physical installation.
13584,E0,"Installing overlapping layers using chalk lines and tools is manual, on-roof work; an LLM can’t materially speed up the physical process."
13580,E0,Cutting materials to fit angles is hands-on measuring and cutting; an LLM can’t perform or significantly accelerate this physical task.
13592,E0,Applying coatings or membranes over roofs is manual installation; any procedural advice from an LLM won’t halve the time of the physical work.
13579,E0,Installing or repairing single-ply systems is primarily physical roofing labor; an LLM cannot execute or substantially speed up the manual process.
20794,E0,Attaching roofing paper in overlapping strips is straightforward manual work; instructions add little and don’t cut the physical time in half.
13585,E0,Covering roofs or walls with roofing materials using hand tools is entirely physical; LLM assistance doesn’t significantly reduce execution time.
13590,E0,"Waterproofing by painting, spraying, or attaching membranes is manual application; an LLM can’t materially shorten the on-site work."
19851,E0,"Applying reflective coatings or sheets is physical roof work; product choice advice aside, the main time cost is manual application."
13587,E0,"Applying alternating layers of hot asphalt or tar and paper is manual, safety‑critical work; LLM guidance doesn’t halve the time."
13581,E0,Installing vapor barriers or insulation layers is physical placement and fastening; an LLM can’t significantly speed up the manual process.
13583,E0,"Covering nailheads with cement or caulk is simple, repetitive manual work; instructions don’t meaningfully reduce the time required."
13593,E0,"Smoothing rough spots with hammers, chisels, or bricks is hands-on surface prep; the time is dominated by physical labor, not planning."
13594,E0,Glazing top layers or embedding gravel in bitumen is manual finishing work; LLM input doesn’t substantially reduce the physical effort or time.
13591,E0,"Mopping or pouring hot asphalt or tar is manual, safety‑critical application; the LLM can’t perform or significantly accelerate it."
19853,E0,"Installing attic ventilation systems involves cutting, fastening, wiring, and roof access; this is physical construction work with minimal benefit from an LLM."
19855,E0,"Installing skylights requires cutting roof openings, flashing, and sealing; it’s skilled manual labor that an LLM can’t materially speed up."
13595,E0,Applying gravel or pebbles with rakes or brooms is manual spreading work; instructions don’t reduce the time of the physical task.
13589,E0,"Spraying roofs or walls with equipment is physical application; the main time cost is setup and spraying, not planning."
19852,E0,Attaching solar panels to roofs is complex physical installation and safety work; an LLM can’t directly perform or halve the time of the on-site task.
13596,E0,Punching holes in shingles with punches and hammers is straightforward manual work; LLM guidance doesn’t significantly reduce execution time.
19850,E0,Applying modular soil/plant grids for green roofs is physical placement and handling of materials; the LLM can’t materially shorten the manual process.
19854,E0,"Installing full green roof layers (membranes, drainage, soil, plants) is labor‑intensive, on-site construction; planning help is minor relative to the physical work."
21204,E0,Requires on-site physical testing of gas appliances with instruments and safety checks; an LLM cannot perform or halve the time of this hands-on work.
21205,E0,Determining air leakage with a blower door is a physical measurement and setup task; the LLM cannot operate equipment or materially speed up the core activity.
17789,E0,"Testing and diagnosing airflow with furnace efficiency equipment is primarily physical instrument use and on-site interpretation, not text-based."
17792,E0,Installing and sealing ducts and openings is manual construction work with tools and materials; an LLM cannot reduce the time of the physical task by half.
17787,E2,"Building inspections are in-person and physical, but an LLM-powered app could structure checklists, capture notes, and auto-generate findings, significantly reducing documentation and analysis time."
17788,E1,"Recommending techniques and ensuring alignment with codes is largely knowledge and communication; an LLM can draft recommendations and check against described regulations, halving time."
17790,E0,Applying insulation in various building areas is manual labor with materials and tools; the LLM cannot materially speed up the physical installation.
17794,E0,"Making minor repairs with hand or power tools is hands-on work; the LLM can only offer guidance, not enough to halve total task time."
17796,E1,"Preparing cost estimates and specifications is text- and calculation-heavy; an LLM can help structure scopes, line items, and narrative specs, significantly reducing prep time."
17801,E1,"Scheduling appointments is largely communication and coordination; an LLM can draft messages, call scripts, and scheduling templates, cutting the worker’s time substantially."
17797,E0,Wrapping ducts and pipes with insulation is a physical installation task; the LLM cannot perform or significantly accelerate the manual work.
17795,E0,"Preparing and applying weather-stripping, glazing, caulking, and door sweeps is hands-on; guidance from an LLM does not halve the time of the physical process."
17800,E0,Cleaning and maintaining tools and equipment is entirely physical; an LLM cannot materially reduce the time required.
17799,E0,"Applying spackle or compound to repair wall holes is manual repair work; the LLM’s role is limited to advice, not time-saving execution."
17802,E1,"Explaining recommendations, policies, and procedures is communication-focused; an LLM can draft explanations, handouts, and scripts, reducing prep and explanation time."
17803,E1,"Maintaining logs and records is documentation; an LLM can help format entries, summarize activities, and standardize language, cutting record-keeping time."
17791,E1,"Explaining energy conservation measures is an educational/communication task; an LLM can generate clear explanations, examples, and FAQs, reducing effort."
17804,E1,"Preparing bids, contracts, and reports is text-heavy; an LLM can draft and refine these documents from notes, significantly reducing drafting time."
17793,E0,Installing storm windows/doors and verifying fit is physical installation and measurement; the LLM cannot materially speed up the core manual work.
17798,E0,Wrapping water heaters with blankets is a straightforward physical task; LLM assistance does not halve the time needed for the manual installation.
9986,E1,"Recording conditions and work performed is a documentation task; an LLM can draft and structure maintenance logs or templates from technician notes, cutting time by more than half."
9988,E0,Inspecting physical components for wear or damage is a hands-on visual/tactile activity; the LLM cannot perform or substantially speed up the physical inspection itself.
9984,E0,Repairing or replacing mechanical parts with tools and welding equipment is entirely physical work; the LLM cannot execute or halve the time of these manual repairs.
9989,E0,"Inspecting car interiors and exteriors for defects and damage is a physical, on-site visual task; the LLM cannot directly assist enough to halve the time."
9987,E0,"Removing locomotives or mechanical units with hoists, jacks, and torches is heavy manual labor; the LLM cannot operate tools or significantly reduce the time required."
9985,E0,Testing units for operability involves physically operating equipment and observing performance; the LLM cannot perform or substantially accelerate these tests.
9990,E0,Adjusting repaired or replaced units to ensure proper operation is hands-on mechanical work; the LLM cannot carry out or greatly speed up these adjustments.
9992,E0,"Repairing, fabricating, and installing fittings from blueprints is physical fabrication/installation; while the LLM could answer questions about drawings, the core task time is in manual work."
9991,E0,"Performing scheduled maintenance and cleaning units/components is manual, physical labor; the LLM cannot materially reduce the time to do the work."
10000,E0,Examining and repairing car roofs with materials and tools is physical inspection and repair at height; the LLM cannot perform or halve the time of this work.
10001,E0,"Painting car exteriors, interiors, and fixtures is manual painting; the LLM cannot execute or significantly speed up the physical painting process."
9993,E0,Repairing and maintaining electrical/electronic controls is hands-on diagnostic and repair work; the LLM cannot use tools or test equipment directly.
9994,E0,"Disassembling pumps, valves, and compressors is physical mechanical work; the LLM cannot perform or substantially accelerate the disassembly itself."
9995,E0,Measuring axle wheel seats with micrometers and marking dimensions is precise manual measurement; the LLM cannot handle tools or reduce the time of the physical task.
9998,E0,Testing electrical systems with instruments like ammeters requires physically connecting and operating test gear; the LLM cannot perform or halve the time of these tests.
9997,E0,Replacing wiring/insulation and tightening connections is manual electrical work; the LLM cannot carry out or significantly speed up these physical tasks.
9999,E0,"Installing and repairing flooring, fixtures, walls, plumbing, steps, and platforms is construction-type manual labor; the LLM cannot materially reduce the time."
10003,E0,"Repairing window frames, adding weather stripping, and replacing glass is hands-on carpentry/glazing; the LLM cannot perform or halve the time of this work."
9996,E0,"Aligning car sides with gauges, turnbuckles, and wrenches is physical alignment work; the LLM cannot operate tools or significantly speed up the process."
10002,E0,Repairing car upholstery is manual sewing and fitting work; the LLM cannot execute or substantially reduce the time of the physical repair.
11833,E0,This is primarily physical dismantling and handling of machinery with tools and lifting equipment; an LLM cannot perform or reduce the time of the hands-on work by half.
11828,E0,"Reassembling machines is a manual, physical task requiring tool use, alignment, and fitting; an LLM can only offer generic guidance, not enough to halve task time."
11834,E1,"Recording production, repair, and maintenance information is text/data entry; an LLM can help draft, structure, and standardize these records, significantly reducing time."
11831,E0,"Applying lubricants/adhesives is a physical procedure; while an LLM could remind procedures, the main time cost is manual work, so it cannot cut time by half."
11832,E0,Installing and changing machine parts is hands-on mechanical work; LLM guidance does not substantially reduce the physical time required.
11836,E0,Setting up and operating machines and adjusting controls are direct interactions with equipment; an LLM cannot operate controls or meaningfully speed up the physical process.
11837,E0,Collaboration here is in-person coordination and joint physical repair/moving of equipment; an LLM cannot replace or halve the time of this embodied teamwork.
11835,E1,"Reading work orders/specifications and determining required repairs is a text-understanding/planning task where an LLM can help interpret documents and outline steps, reducing time."
11830,E0,Inspecting/testing parts and marking defects is largely visual/physical examination and communication with supervisors; LLM assistance is marginal for the core task.
11829,E0,Starting machines and observing operation to detect problems is direct interaction and sensory observation; an LLM cannot observe or operate the machinery.
11839,E0,Transporting parts and materials with cranes/hoists/dollies is purely physical movement; an LLM cannot perform or substantially speed this up.
11840,E0,"Collecting and discarding worn parts and refuse is manual cleanup; the time is dominated by physical labor, not planning or documentation."
11838,E1,"Inventorying and requisitioning parts and supplies involves tracking, listing, and ordering; an LLM can help structure inventories, generate orders, and standardize records."
11843,E0,"Removing hardened material with tools (abrasives, jackhammers, etc.) is intensive physical work; LLM input cannot significantly reduce the manual effort or time."
11845,E0,"Replacing or replenishing containers (e.g., gas tanks, boxes) is a manual task; any procedural advice from an LLM would not halve the time needed."
11841,E0,"Cleaning machines and parts with solvents, cloths, air guns, etc. is physical cleaning; the main time cost is manual labor, not planning or documentation."
11842,E0,Replacing or repairing linings in machines/compartments is hands-on fabrication/installation; LLM guidance is insufficient to halve the time.
11844,E1,"Measuring, mixing, preparing, and testing chemical solutions follows procedures and calculations; an LLM can help interpret instructions, calculate ratios, and document tests, reducing time."
14977,E0,This is entirely hands-on cleaning and handling of physical parts and machines; an LLM cannot directly assist enough to halve the time.
14984,E0,Adjusting timing regulators with physical tools and instruments is a fine-motor manual task; an LLM can’t materially speed up the physical work.
14979,E0,Reassembling timepieces and replacing faces and batteries are manual assembly tasks requiring dexterity; text assistance offers minimal time savings.
14978,E0,"Disassembly and inspection with loupes are physical, visual, and tactile tasks; an LLM cannot perform or greatly accelerate them."
14975,E0,Oiling moving parts is precise manual work on physical mechanisms; an LLM cannot significantly reduce the time required.
14982,E1,"Estimating repair costs and values can be substantially sped up by an LLM helping with pricing logic, reference ranges, and structured estimate templates."
14976,E0,"Repairing or replacing parts with lathes, drill presses, and hand tools is skilled manual labor; an LLM cannot halve the time of the physical process."
14980,E0,Testing accuracy with meters and instruments is primarily operating and reading physical devices; an LLM adds little beyond basic guidance.
14983,E0,Regular adjustment and maintenance of cases and bands are hands-on mechanical tasks; LLM guidance won’t cut the time by half.
21084,E1,"Ordering supplies and parts can be sped up by an LLM helping track inventory, generate order lists, and standardize part descriptions."
14986,E1,"Gathering information from customers can be accelerated with LLM-generated intake questions, forms, and scripts to structure and capture details efficiently."
14987,E0,Testing and replacing batteries and electronic components are physical diagnostic and replacement tasks; LLM help is marginal for speed.
14985,E1,"Recording repair details and charges is a documentation task; an LLM can help structure records, generate descriptions, and standardize entries, cutting time significantly."
14988,E0,Demagnetizing mechanisms involves operating a physical demagnetizing machine; LLM assistance is limited to instructions and doesn’t halve task time.
14981,E0,Fabricating parts with lathes and machines is precision machining work; an LLM cannot perform or substantially accelerate the manual fabrication.
15003,E0,Requires fine motor skills and physical manipulation of tiny components and tools; an LLM cannot directly assist enough to halve task time.
15004,E0,Involves physically observing mechanical movement and diagnosing based on real-time visual/physical cues; text guidance cannot replace hands-on inspection.
15005,E0,Testing fit and operation uses physical tools and tactile feedback; an LLM cannot operate equipment or handle parts.
15006,E0,Physically replacing parts with specialized tools is a manual repair activity beyond what text-based assistance can substantially speed up.
15007,E0,"Disassembly of timepieces is entirely manual, requiring dexterity and tool use; an LLM cannot perform or greatly accelerate this."
15008,E0,Cleaning and lubricating parts is a hands-on process with solvents and oils; no significant time reduction from text assistance.
15009,E0,Requires direct visual inspection under magnification of physical components; an LLM cannot see or handle the parts.
15010,E0,"Bending delicate parts with tweezers is a precision manual task; improvement comes from skill, not from text guidance."
15011,E0,Changing timing weights is a physical adjustment on a balance wheel; cannot be meaningfully accelerated by an LLM.
15012,E0,Adjusting sizes/positions with calipers and fixtures is manual precision work; LLM advice would not halve the time.
15013,E0,"Mounting assemblies in calipers is a dexterous, physical setup task; not substantially improvable via chat."
15014,E0,Estimating spaces between coils and collets is done by direct visual inspection of physical parts; LLM cannot observe or measure them.
15015,E0,"Bending inner coils with tweezers to correct colleting errors is delicate manual work; requires hands-on skill, not text computation."
15016,E0,Turning caliper wheels and visually checking coil circularity is a physical inspection task; LLM cannot participate directly.
15017,E0,Examining and adjusting hairspring assemblies for alignment is highly manual and visual; LLM cannot manipulate or see the parts.
15018,E1,"Interpreting blueprints, sketches, or work orders is a text/diagram-understanding task where an LLM can help explain instructions, clarify specs, and answer questions, plausibly cutting time by half."
15019,E0,"Tightening or replacing jewels is a fine mechanical operation with tools; performance depends on manual dexterity, not on text assistance."
14038,E0,"Involves purely physical handling (hanging, folding, packaging, tagging) of garments; an LLM cannot perform or substantially speed up these manual tasks."
14035,E0,"Operating pressing machines and manipulating garments are physical, equipment-based actions that an LLM cannot directly assist with enough to halve task time."
14043,E0,"Straightening, smoothing, and shaping materials before pressing are manual, tactile tasks; guidance from an LLM would not significantly reduce time."
14037,E0,Removing pieces from machines and hanging or stacking them are physical handling tasks not meaningfully accelerated by text-based assistance.
14042,E0,Determining pleat sizes from garments/work orders and finishing with presses or irons is primarily visual-physical craftsmanship; an LLM offers minimal time savings.
14036,E0,"Lowering irons, rams, or pressing heads is direct machine operation and physical control, outside what an LLM can materially speed up."
21026,E0,Identifying and treating spots on garments requires visual inspection and hands-on chemical/cleaning work; an LLM might give advice but not halve task time.
14051,E0,"Shrinking, stretching, and blocking articles by hand with forms and steam is manual, tactile work; LLM guidance would not substantially reduce execution time."
14049,E0,"Finishing fancy garments with hand irons is skilled manual pressing; performance depends on physical technique, not information processing."
14041,E0,Pushing and pulling irons over garments is purely physical ironing work; an LLM cannot perform or greatly accelerate it.
14044,E0,Finishing common garments with hand irons is manual pressing; any verbal tips would not cut task time by half.
14039,E0,Sliding material over heated forms to press difficult areas is a physical manipulation task; LLM assistance cannot materially speed it up.
14040,E0,"Selecting pressing machines based on garment properties is a small, judgment-based step within a physical workflow; advice from an LLM would not halve overall task time."
14046,E0,Spraying water over fabric is a simple manual action; no significant time reduction from LLM use.
14045,E0,Positioning materials on machines or boards is physical setup work; LLM guidance offers negligible time savings.
14047,E0,Moistening materials is a straightforward manual task; not bottlenecked by information or planning.
14052,E0,Cleaning and maintaining pressing machines with solutions and lubricants is hands-on mechanical work; instructions may help training but not ongoing task time by half.
14057,E0,Pressing ties on small machines is direct machine operation and handling; LLM cannot materially speed the physical process.
14053,E0,"Blocking or shaping knitted garments after cleaning is manual shaping work; largely dependent on hands-on skill, not text assistance."
14050,E0,"Activating and adjusting machine controls is simple physical interaction with equipment; once trained, workers are not limited by lack of information."
14056,E0,Using covering cloths to protect delicate fabrics is a manual setup choice and placement task; LLM advice would not halve time.
14059,E0,Examining and measuring finished articles with tape measures or micrometers is visual and manual; an LLM cannot perform measurements or inspections.
14048,E0,Steaming velvet garments and brushing nap are tactile finishing tasks; execution time is dominated by manual work.
14061,E0,"Measuring, cutting with shears, folding, and pressing to form a heading are all physical operations; LLM cannot significantly reduce time."
14054,E0,"Inserting heated forms into ties and touching up with hand irons is manual, fine-motor work; not substantially improvable via text assistance."
14055,E0,"Brushing suede, leather, or felt to remove spots or raise nap is hands-on garment care; LLM cannot materially speed the physical process."
14060,E0,Sewing ends of material with sewing machines is manual machine operation; an LLM cannot operate the machine or halve the time.
14058,E0,"Selecting, installing, and adjusting machine components with hoists and hand tools is physical setup and mechanical work beyond what an LLM can accelerate."
17861,E0,"Requires continuous physical operation and monitoring of boilers/gasification equipment on-site; an LLM can only offer reference guidance, not cut hands-on operating time by half."
21208,E1,"Water chemistry testing involves physical sampling and lab/field tests, but an LLM can significantly speed up interpreting results, choosing tests, and adjusting treatment based on readings and procedures."
17864,E0,"Operating high‑pressure steam boilers/chillers for cogeneration is a real‑time, hands‑on control task; an LLM can’t directly operate or substantially shorten the physical work."
17862,E0,Running heating/combustion equipment is primarily manual control and observation; the model can advise on settings but not reduce the physical operating time by half.
17863,E0,"Starting, stopping, and regulating generators/boilers/engines is a physical control-room task with safety-critical steps; LLM help is advisory only."
17860,E0,Inspecting equipment and identifying/reporting damage is mainly physical observation and on-site judgment; text help for report wording doesn’t halve total task time.
17866,E1,"Recording and reporting operational data is largely documentation; an LLM can format logs, generate summaries, and draft reports from readings, cutting documentation time substantially."
17855,E0,"Operating valves, pumps, engines, and generators is manual control and monitoring; LLM guidance cannot replace or halve the time spent physically operating systems."
17858,E1,"Calculating and planning quantities, mixes, and loading patterns can be sped up by the LLM (formulas, procedures, error checks), even though the physical loading still takes time."
17867,E0,Cleaning work areas is entirely physical labor; an LLM cannot materially reduce the time required.
17856,E0,Routine maintenance and minor repairs are hands-on mechanical/electrical tasks; an LLM can give instructions but not reduce the physical work time by half.
17854,E1,"While physical measuring/handling is required, the planning, logging, and interpretation of measurements can be streamlined by the LLM (checklists, data entry templates, quick calculations)."
17859,E0,"Calibrating meters and flow devices is a physical, instrument-based procedure; written guidance helps but doesn’t halve the time needed for the actual calibration steps."
17857,E1,"Assessing feedstock quality involves physical inspection, but criteria, checklists, decision rules, and documentation can be significantly accelerated with LLM assistance."
17869,E1,"Reading and interpreting manuals and technical drawings is a text/diagram comprehension task; an LLM can explain, summarize, and clarify procedures, greatly reducing interpretation time."
21209,E0,Operating heavy equipment like bulldozers/loaders is fully physical and skill-based; an LLM cannot directly shorten the operating time.
17865,E0,"Preprocessing feedstock (e.g., shredding, drying, sorting) is mainly physical equipment operation; advisory help doesn’t halve the time of the physical process."
17868,E1,"Managing parts and supply inventories is largely information management; an LLM can help structure records, forecast needs, and generate orders, substantially reducing administrative time."
12573,E0,"Requires physical manipulation of valves, switches, buttons, and panels; an LLM cannot directly operate equipment, and guidance would not cut task time by half."
12574,E1,"Maintaining processing and inspection reports is largely text/data entry and documentation; an LLM can draft, format, and summarize reports, significantly reducing time."
12575,E3,"Core work is physical inspection and use of instruments, but with image capabilities an LLM could help interpret captured images of defects or readings and standard procedures, modestly speeding the task."
12576,E0,"Involves physically cleaning wafers with tools and chemicals; this is manual, safety‑critical work where an LLM can only offer general guidance, not halve execution time."
12577,E1,"Reading and interpreting work orders, formulas, and charts is text-based; an LLM can summarize, clarify sequences, and highlight specs, reducing planning time."
12578,E0,Loading/unloading chambers and transporting product are manual handling tasks; an LLM cannot perform or substantially accelerate them.
12579,E0,"Cleaning and maintaining equipment, changing solutions, and cleaning work areas are physical tasks; an LLM cannot materially reduce the time required."
12580,E0,Placing wafers with vacuum wands or tweezers is fine-motor physical work; an LLM cannot execute or significantly speed it.
12581,E2,"Setting and readjusting controls is physical, but LLM-powered software integrated with equipment could suggest optimal settings and adjustments from specs, cutting time and errors."
12582,E2,"Etching, lapping, polishing, and grinding are physical operations, but LLM-based tools integrated with process data could recommend parameters and sequences, reducing setup and adjustment time."
12583,E0,"Loading material into a furnace is a manual, physical task; an LLM cannot directly assist enough to halve the time."
12584,E2,"Monitoring and adjusting via computer terminals could be sped up by LLM-based process assistants that interpret logs, flag issues, and suggest control changes."
12585,E2,"Counting, sorting, and weighing are physical, but LLM-powered applications tied to scales, scanners, or MES systems could automate recording and labeling, reducing overall task time."
12586,E1,"Calculating etch time from thickness is a straightforward computational/lookup task; an LLM can quickly compute or generate tables and formulas, significantly reducing effort."
12587,E2,"Physical inspection and diagnosis are manual, but LLM tools integrated with maintenance logs and sensor data could help diagnose malfunctions and draft repair requests faster."
12588,E3,"Alignment and exposure are physical, but with image capabilities an LLM could assist in interpreting alignment images, documenting parameters, and guiding steps, reducing setup time."
12589,E2,"Stamping/etching/scribing is physical, but LLM-based systems could generate and manage IDs, labels, and records, cutting the time spent on the information side of the task."
12591,E0,Scribing or separating wafers into dice is a manual precision operation; an LLM cannot materially shorten the hands-on work.
12592,E0,Connecting reactor to computer with hand and power tools is purely physical installation work; an LLM can’t halve the time needed.
12595,E2,"Measuring, weighing, mixing, and loading are physical, but LLM-powered tools could help calculate recipes, log data, and analyze trends to identify crystal growth problems more quickly."
12632,E0,"Heating and rotating glass uniformly is a fully physical, hands-on task with equipment; an LLM cannot directly reduce the time needed by half."
12630,E0,"Inspection, weighing, and measuring with physical instruments are manual activities; while an LLM could explain procedures, it cannot materially speed up the physical work."
12631,E1,"Recording manufacturing information is largely a documentation/data-entry task; an LLM can help structure logs, generate templates, and standardize wording, cutting time significantly."
12646,E0,"Placing glass into molds and operating presses are physical machine-operations; the main time cost is manual handling and control, not information processing."
12644,E0,"Spraying or swabbing molds with oil is a manual, physical preparation step; an LLM cannot materially reduce the time to perform it."
12633,E0,"Blowing, rotating, and shaping hot glass with breath or compressed air is a skilled manual craft; the LLM cannot perform or substantially accelerate the physical process."
12638,E1,"Determining types and quantities of glass is a planning/calculation task; an LLM can assist with material selection logic, calculations, and checklists, reducing time by more than half."
12634,E1,"Setting and adjusting machine strokes and oven temperatures involves parameter selection based on glass type; an LLM can provide recommended settings, procedures, and troubleshooting guidance, speeding the decision process."
12635,E0,"Shaping, bending, and joining glass with hand tools is manual craftsmanship; the time is dominated by physical manipulation, not information processing."
12647,E1,"The physical blowing is manual, but the “design and create” aspect includes conceptual and design work; an LLM can help generate and refine design ideas, sequences, and specifications, significantly reducing design time."
12649,E0,"Operating and maintaining finishing machines (grinding, drilling, polishing) is hands-on machine work; an LLM can only offer general advice, not halve the time of the physical operations."
12648,E0,"Repairing broken scrolls by replacing tubing sections is a precise manual repair task; the main effort is physical manipulation, which an LLM cannot accelerate substantially."
12637,E1,"Developing sketches into blueprint specifications is a design/documentation task; an LLM can help translate requirements into detailed specs, terminology, and notes, cutting drafting time."
12640,E0,Superimposing bent tubing on patterns to check accuracy is a physical alignment and inspection task; an LLM cannot materially speed this up.
12645,E0,"Cutting tubing to size with files or cutting wheels is manual work; the time is in the physical cutting, not in planning or calculation."
12639,E0,Placing hoses on tubing and charging with gas are physical setup and operation steps; an LLM cannot significantly reduce the time required.
17888,E2,"Oversight requires understanding ordinances, analyzing data, and planning; an LLM can help interpret rules, draft procedures, and generate reports, while integrated software could track compliance metrics."
17907,E1,"Maintaining logs is largely text/data entry and organization; an LLM can generate templates, automate text portions, and help standardize descriptions, cutting time substantially."
17889,E0,"Direct supervision involves in‑person oversight, scheduling, performance management, and safety monitoring; an LLM can advise on policies but cannot halve the time for the core in‑person work."
17910,E2,Reviewing service requests and deploying resources could be sped up by an LLM-based triage/dispatch assistant integrated with routing/CRM tools; the LLM alone can only help with decision rules and templates.
17909,E1,"Training content is text-heavy; an LLM can draft curricula, safety manuals, quizzes, and scripts, and adapt materials to different audiences, significantly reducing prep time."
17905,E1,"Identifying new recycling opportunities is research and ideation; an LLM can suggest material streams, program models, and feasibility considerations based on described local context."
17890,E2,"Assigning drivers/technicians to routes is an optimization/scheduling problem; an LLM can help design rules and communications, but real gains come from a routing/dispatch system built on top of it."
17893,E1,"Budget creation/management is largely numerical planning plus narrative; an LLM can draft budget justifications, scenario descriptions, and help structure spreadsheets and assumptions."
17908,E1,"Bills of lading, shipping records, and receipts follow standard formats; an LLM can generate and check text fields, create templates, and standardize documentation."
17906,E0,Inspecting physical facilities is inherently in‑person and visual/physical; an LLM can help with checklists and interpreting regulations but cannot halve the time of the inspection itself.
17899,E2,"Contract negotiation could be supported by tools that draft terms, redlines, and talking points; an LLM alone helps with language and strategy but not with the interactive, relational aspects."
17892,E2,"Coordinating shipments involves schedules, carriers, and documentation; an LLM can draft emails and check documents, but major time savings would come from integrated logistics software using the LLM."
17901,E0,"Operating processing equipment is hands‑on, physical work; an LLM can provide manuals or troubleshooting text but cannot directly reduce the time to operate machines."
17900,E0,Driving forklifts/loaders/trucks is physical equipment operation; an LLM cannot perform or substantially speed up this manual task.
17904,E2,"Scheduling material movements is a logistics/queueing problem; an LLM can help design rules and communications, but large efficiency gains need scheduling software with LLM support."
17902,E1,"Overseeing promotional campaigns is planning and communication; an LLM can draft campaign plans, outreach materials, slogans, emails, and social media content, greatly reducing prep time."
17891,E2,"Optimizing collection schedules is a routing/optimization task; an LLM can help analyze constraints and draft plans, but real time savings require route-optimization tools using the LLM."
17895,E1,"Developing recycling plans/goals is strategic writing and analysis; an LLM can help structure plans, propose targets, and draft policy language based on provided constraints."
