task_id,label,explanation
23424,E0,"Connecting floats, weights, flags, lights, or markers to gear is a manual setup task, not substantially accelerated by chat alone."
23423,E0,"Washing decks and equipment is entirely physical cleaning labor, so LLM exposure is minimal."
23427,E0,"Harvesting marine life with diving, dredging, traps, or tackle is a physical operational task requiring embodiment and equipment use."
23429,E2,"Overseeing purchases could be sped up substantially by LLM-powered procurement software that searches catalogs, compares options, and drafts orders, though chat alone may lack the needed up-to-date inventory and pricing data."
23426,E0,"Loading and unloading equipment and supplies is manual physical work, even when using hoisting equipment."
23406,E0,"Scraping fat, blubber, or flesh from pelts is a manual processing task requiring physical tools and dexterity."
23400,E0,"Patrolling trap lines or nets, inspecting settings, removing catch, and resetting traps is fieldwork with substantial travel and physical handling."
23411,E2,"Locating fish could be significantly accelerated by software that integrates fish-finder outputs and environmental data with LLM reasoning, but chat alone cannot directly operate or interpret live equipment feeds reliably enough."
23421,E0,Killing or stunning trapped quarry is a physical task involving weapons or other methods and cannot be meaningfully replaced by text output.
23405,E0,"Maintaining and repairing trapping equipment is hands-on repair work, so direct LLM use does not halve the time."
23401,E1,"Obtaining permission from landowners often involves drafting requests, scripts, emails, or letters and preparing negotiation language, which an LLM can do quickly."
23407,E0,Putting fishing equipment into the water and anchoring or towing it is a physical deployment task requiring vessel and gear handling.
23414,E1,"Computing positions and plotting courses on charts is a structured reasoning task that can be described in text, and an LLM can help perform or check the calculations and navigation plan."
23409,E0,"Sorting, packing, and storing catch with salt and ice is mostly manual labor and physical organization."
23412,E2,"Obtaining approvals and notifying affected persons could be greatly sped up by LLM-powered systems that retrieve current regulations, generate forms, and automate notices; chat alone may lack current legal and contact information."
23413,E0,"Tracking animals by signs in the environment is an in-person observational field task; without image/video and physical presence, the LLM offers limited direct time savings."
23404,E0,Skinning quarry and stretching pelts on frames is skilled manual work requiring physical tools and materials.
23418,E0,Transporting fish to plants or buyers is a logistics and driving/boating activity requiring physical movement of goods.
23416,E0,"Attaching nets, slings, hooks, blades, or lifting devices to equipment is a manual rigging task."
23425,E0,"Teaching or guiding unfamiliar hunters involves substantial in-person demonstration, supervision, and safety oversight, so chat alone would not halve the task time."
23420,E0,Releasing quarry from traps or nets and transferring to cages is physical animal-handling work.
23417,E2,"Wildlife management, disease control, and research activities could be substantially accelerated by specialized LLM applications for record search, reporting, protocol drafting, and data summarization, though the field components remain physical."
14906,E0,This is a hands-on physical task involving smoothing wallpaper with brushes or rollers on a wall. A chat-based LLM cannot directly perform the work or cut completion time by half.
14907,E0,"Trimming edges with straightedges and knives is a manual physical activity requiring precision by hand, so direct LLM access would not substantially reduce task time."
14908,E0,Cutting excess material at ceilings or baseboards is physical installation work that requires tools and in-person execution.
14909,E3,"Image capabilities could help inspect finished wallcoverings for alignment, pattern matching, and seam neatness from photos, speeding quality checks, though physical correction still requires a human."
14910,E0,"Marking vertical guidelines with plumb bobs and chalk lines is a physical setup task performed on-site, with little benefit from chat alone."
14911,E0,Covering walls and ceilings with wallpaper or fabric is primarily manual installation work and cannot be completed much faster through text interaction alone.
14912,E0,Applying adhesive or wetting prepasted wallcovering is a physical preparation task requiring manual handling of materials.
14913,E0,"Measuring and cutting wallpaper strips is a hands-on task using physical tools, so an LLM would not reduce completion time by half."
14914,E0,Placing and aligning wallpaper strips on surfaces is manual installation work that depends on physical manipulation and positioning.
14915,E0,Filling holes and cracks is physical surface-prep work requiring materials and manual application.
14916,E1,"An LLM can help calculate material estimates from measurements or work-order details and quickly assist with quantity planning, which could cut the time for the estimation portion substantially."
14917,E0,"Applying sizing to surfaces is a physical coating task done by hand on-site, so chat access alone offers limited time savings."
14918,E0,Sanding rough spots is manual physical labor and cannot be substantially accelerated by an LLM alone.
14919,E0,Setting up pasteboards and scaffolds is physical equipment setup requiring in-person action.
14920,E0,"Removing old paper with water, steam, solvents, and scrapers is physical removal work that an LLM cannot directly perform."
14921,E0,"Applying thinned glue with brushes, rollers, or machines is a manual task involving physical materials and surfaces."
14922,E0,"Mixing paste and brushing it onto surfaces is a physical preparation and application task, not one where chat alone would halve completion time."
14923,E0,Stapling or tacking posters onto physical structures is manual field work requiring physical presence and tools.
14924,E0,"Removing paint, varnish, dirt, and grease from surfaces is physical cleaning/prep work that depends on manual labor and materials."
14925,E0,"Applying acetic acid to plaster is a physical surface-treatment task performed on-site, so an LLM would not materially reduce completion time."
13574,E3,"Inspecting roofs is physical, but image capabilities could significantly help by analyzing photos of roof damage and suggesting likely repair procedures. A chat-only LLM is less useful without seeing the roof."
13586,E0,"Removing snow, water, or debris is a hands-on physical task. LLM access does not reduce the core labor by half."
13575,E0,Setting up scaffolding is a physical safety-critical activity requiring on-site work. Text assistance alone does not cut the task time by half.
20793,E1,"Estimating materials and labor can be substantially sped up by an LLM through calculations, takeoff guidance, templates, and drafting estimates from job details provided in text."
13578,E0,Cementing or nailing flashing is manual installation work requiring tools and physical presence on the roof.
13584,E0,Installing overlapping roofing layers is primarily physical construction work. LLM help is marginal relative to the hands-on labor.
13580,E0,Cutting roofing materials to fit roof features is a manual task using tools on site. Text assistance does not reduce the main work by half.
13592,E0,"Applying coatings, membranes, fiberglass, or felt is physical roofing labor. The LLM may give instructions, but the task itself remains manual."
13579,E0,Installing or repairing single-ply roofing systems is predominantly hands-on skilled labor and cannot be substantially accelerated by chat alone.
20794,E0,Attaching roofing paper is a physical installation task performed on the roof. LLM assistance would be minor.
13585,E0,Covering roofs or walls with roofing materials is core manual trade work requiring tools and physical execution.
13590,E0,"Waterproofing or damp-proofing surfaces by painting, spraying, or attaching membranes is mainly physical application work."
19851,E0,Applying reflective roof coatings is a manual coating/install task on site. LLM help does not materially reduce the labor involved.
13587,E0,Applying alternating layers of asphalt or tar and roofing paper is physical roofing work requiring materials handling and on-site execution.
13581,E0,Installing vapor barriers or insulation on flat roofs is a physical installation task. Text guidance is secondary.
13583,E0,Covering nailheads with cement or caulking is a simple manual task performed directly on the roof.
13593,E0,"Smoothing rough spots with hammers, chisels, or rubbing bricks is entirely physical surface-preparation work."
13594,E0,Glazing top layers or embedding gravel in bitumen is manual finishing work on roofing surfaces.
13591,E0,Mopping or pouring hot asphalt or tar is a physical and safety-sensitive roofing activity requiring on-site labor.
19853,E0,"Installing attic ventilation systems involves physical installation, cutting, fitting, and securing components in the structure."
19855,E0,Installing skylights is a physical construction task involving roof modification and waterproofing; chat assistance is limited.
13595,E0,Applying gravel or pebbles over roof layers is manual labor using hand tools on site.
13589,E0,"Spraying roofs, sidings, or walls with specialized equipment is physical application work and equipment handling."
19852,E0,Attaching solar panels to roofs is physical installation work with structural and safety constraints; LLM help is secondary to the manual task.
13596,E0,"Punching holes in slate, tile, or shingles is a direct manual operation with tools."
19850,E0,Applying modular soil- and plant-containing grids to create green roofs is physical installation work requiring on-site handling of materials.
19854,E0,"Installing layered green roof systems is complex but still predominantly physical construction and landscaping work, not substantially sped up by chat alone."
21204,E0,"Testing combustible gas appliances is a hands-on physical task using specialized equipment in the field. An LLM may give instructions, but direct chat access would not cut completion time by half."
21205,E0,"Determining air leakage with a blower door machine requires on-site setup, measurement, and interpretation tied to the physical building. The core work is physical and instrument-based."
17789,E0,"Testing and diagnosing airflow systems with furnace efficiency equipment requires physical access to HVAC systems and instruments. An LLM can advise, but not replace most of the task time."
17792,E0,"Installing and sealing ducts or ventilation openings is manual installation work. Because the task is primarily physical, chat-based LLM access would not reduce time by half."
17787,E0,"Inspecting buildings for needed weatherization measures involves walking through the site and observing physical conditions. Without image/video or embodied access, the LLM cannot perform most of the task."
17788,E1,"Recommending weatherization techniques in line with client needs and regulations is largely an information and communication task. Given the relevant facts in the prompt, an LLM can quickly draft recommendations and explain code-aligned options."
17790,E0,"Applying insulation in attics, crawl spaces, basements, or walls is physical labor. An LLM may provide guidance, but cannot reduce the hands-on work by half."
17794,E0,Making minor repairs with tools and materials is a manual task requiring physical manipulation. LLM assistance does not substantially reduce the core work time.
17796,E1,"Preparing cost estimates or specifications is text- and calculation-oriented work that can often be structured from provided inputs. An LLM can draft estimates, scopes, and specification language quickly."
17801,E2,"Contacting residents or owners to schedule appointments often depends on phone, email, calendars, and workflow tools. A plain chat LLM helps draft messages, but LLM-powered scheduling software could automate much of the process."
17797,E0,"Wrapping ducts and water lines with insulation is physical installation work. The main time is spent doing the manual task, not generating text."
17795,E0,"Applying weather-stripping, glazing, caulking, or door sweeps is hands-on work. LLM guidance may help with instructions, but not enough to halve completion time."
17800,E0,Cleaning and maintaining tools and equipment is a physical maintenance task. Direct LLM access offers little time savings relative to the manual work required.
17799,E0,"Repairing holes in walls with spackling or compound is manual repair work. The task depends on physical application and finishing, so LLM exposure is low."
17802,E1,"Explaining recommendations, policies, procedures, or requirements is primarily a communication task. An LLM can draft clear explanations tailored to residents or owners and save substantial time."
17803,E1,"Maintaining activity logs, transaction logs, or records is documentation work. An LLM can help draft, format, summarize, and standardize records efficiently from notes."
17791,E1,"Explaining energy conservation measures is an informational task well suited to an LLM. It can quickly generate clear, audience-appropriate explanations and examples."
17804,E1,"Preparing bids, contracts, or written reports is largely text production and editing. An LLM can draft these documents quickly based on provided project details."
17793,E0,Installing storm windows or doors and verifying fit is physical installation work requiring on-site handling and adjustment. LLM assistance would not reduce the total time by half.
17798,E0,"Wrapping water heaters with blankets is a straightforward physical task. The work is manual, so direct LLM access has minimal impact on completion time."
9986,E1,"Recording conditions and documenting repair/maintenance work is primarily text generation and formatting. An LLM can quickly draft clear maintenance notes, summaries, and standardized records from brief inputs."
9988,E0,"Determining whether bearings, seals, gaskets, wheels, and coupler assemblies need repair depends on physical inspection of real components. The LLM can advise on criteria, but cannot perform the inspection itself."
9984,E0,"Repairing or replacing worn parts with hand tools, power tools, and welding equipment is physical work requiring embodiment, so chat access alone would not cut task time by half."
9989,E0,"Inspecting rail car interiors and exteriors for defects and wear is a hands-on visual inspection task in the yard. Without image input of the actual cars, the LLM cannot directly do the work."
9987,E0,"Removing locomotives or mechanical units with hoists, jacks, bars, and torches is physical equipment work and not substantially reducible by a text-only LLM."
9985,E0,"Testing units for operability before and after repairs requires interacting with the actual equipment and observing performance, which is primarily physical."
9990,E0,"Adjusting repaired or replaced units to ensure proper operation is a physical tuning task on real machinery, beyond what a text-only LLM can directly accomplish."
9992,E0,"Repairing, fabricating, and installing fittings is mostly manual work. An LLM may help interpret blueprints or manuals, but not enough to reduce total task time by half."
9991,E0,Scheduled maintenance and cleaning of units and components are physical service tasks requiring hands-on labor.
10000,E0,"Examining roofs and repairing defective sections with roofing materials and paint is physical inspection and repair work, so LLM exposure is minimal."
10001,E0,"Painting car exteriors, interiors, and fixtures is manual physical work that a text-only LLM cannot perform."
9993,E0,Repairing and maintaining electrical and electronic propulsion/braking controls involves diagnosis and hands-on repair of real systems; the physical component dominates.
9994,E0,"Disassembling pumps, valves, and compressors so repairs can be made is a manual mechanical task requiring tools and physical access."
9995,E0,Measuring axle wheel seat diameters with micrometers and marking dimensions on axles requires precise physical measurement and marking on real parts.
9998,E0,Testing electrical systems with live operation and instruments such as ammeters requires physical interaction with the rail car systems and equipment.
9997,E0,Replacing wiring and insulation and tightening electrical connections are hands-on repair tasks using tools on physical systems.
9999,E0,"Installing and repairing flooring, fixtures, walls, plumbing, steps, and platforms is predominantly physical construction and repair work."
10003,E0,"Repairing window frames, attaching weather stripping, and replacing glass are manual repair tasks requiring physical manipulation of materials."
9996,E0,"Aligning car sides for installation using gauges, turnbuckles, and wrenches is a physical setup and adjustment task."
10002,E0,"Repairing car upholstery is manual craft work involving physical materials and tools, so direct LLM use would not reduce time by half."
11833,E0,"Dismantling machines and removing parts is primarily physical, hands-on work using tools and lifting equipment; a chat LLM cannot cut the task time by half on its own."
11828,E0,"Reassembling machines after repair is a physical mechanical task requiring manual manipulation and fit-up, so direct chat assistance does not reduce completion time by half."
11834,E1,"Recording production, repair, and maintenance information is largely text-based; an LLM can draft logs, standardize wording, and help complete documentation much faster."
11831,E0,"Lubricating or applying adhesives/materials to machinery is physical execution according to procedure, with little benefit from text-only assistance."
11832,E0,"Installing or replacing machine parts is mainly manual repair work on equipment, which requires physical action beyond the LLM’s capabilities."
11836,E0,"Setting up, operating, and adjusting machines involves direct interaction with machinery and real-time control, so text chat alone is not enough for a 2x speedup."
11837,E0,"Collaborating with other workers to repair or move machines is heavily physical and interpersonal in real space, limiting the usefulness of a text-only LLM."
11835,E1,"Reading work orders and specifications to determine needed repairs is text interpretation; an LLM can quickly summarize instructions, extract requirements, and flag likely maintenance needs."
11830,E0,"Inspecting or testing damaged parts and marking defects depends on physical examination and testing of machinery, which a text-only LLM cannot perform."
11829,E0,"Starting machines and observing operation to detect problems requires real-world sensory observation of equipment behavior, so chat access alone is insufficient."
11839,E0,"Transporting parts and tools between areas using cranes, hoists, or dollies is entirely physical material-handling work."
11840,E0,"Collecting and discarding worn parts and refuse is manual cleanup and disposal work, not meaningfully accelerated by a chat LLM."
11838,E2,"Inventorying and requisitioning parts could be substantially sped up by LLM-powered inventory/procurement software that searches stock records and drafts requisitions, though chat alone may not be enough."
11843,E0,Removing hardened material with abrasives and heavy tools is physical maintenance labor requiring direct manipulation of equipment.
11845,E0,"Replacing, emptying, or replenishing machine containers is a hands-on servicing task that a text-only model cannot directly perform."
11841,E0,"Cleaning machines and parts with solvents, hoses, vacuums, or air guns is physical work and not substantially reducible by chat alone."
11842,E0,Replacing or repairing linings in machines or compartments is manual repair work requiring physical access and craftsmanship.
11844,E0,"Although procedures can be described in text, measuring, mixing, preparing, and testing chemical solutions is still primarily a physical lab/shop task, so chat alone would not halve the time."
14977,E0,"Cleaning, rinsing, and drying timepiece parts with watch-cleaning machines is a hands-on physical task; chat access to an LLM would not cut completion time by half."
14984,E0,"Adjusting timing regulators with calipers, rate recorders, and tweezers requires physical manipulation and measurement of the watch mechanism."
14979,E0,Reassembling timepieces and replacing glass faces or batteries is primarily manual bench work requiring dexterity and physical access to the item.
14978,E0,Disassembling and inspecting timepieces with loupes is a physical inspection task involving tiny components; an LLM cannot directly perform the work.
14975,E0,Oiling moving parts is a precise physical maintenance task that depends on manual application.
14982,E2,"Estimating repair costs and timepiece values could be sped up by LLM-powered software that retrieves pricing histories, parts availability, and market comps, though chat alone may not be enough for a 50% reduction."
14976,E0,"Repairing or replacing damaged parts with lathes, drill presses, and hand tools is physical skilled labor not substantially accelerated by chat alone."
14980,E0,Testing timepiece accuracy and performance uses physical instruments and interaction with the device; the core task is not text-based.
14983,E0,"Regular adjustment and maintenance on timepieces, cases, and bands is predominantly hands-on mechanical work."
21084,E2,"Ordering supplies and replacement parts could be substantially accelerated by software built on an LLM that searches catalogs, matches part numbers, and drafts orders; chat alone is less likely to halve time."
14986,E1,"Gathering information from customers about problems and service history can be accelerated by an LLM generating intake questions, summarizing responses, and drafting service notes."
14987,E0,"Testing and replacing batteries and electronic components requires physical handling, diagnosis, and replacement of parts."
14985,E1,"Recording repaired item details, serial/model numbers, work performed, and charges is documentation work that an LLM can help draft, format, and summarize quickly."
14988,E0,Demagnetizing mechanisms with demagnetizing machines is a physical procedure requiring direct handling of the timepiece.
14981,E0,Fabricating parts with small lathes and machines is manual machining work that cannot be reduced by half through chat access alone.
15003,E0,"This is primarily fine manual assembly using physical tools and direct manipulation of tiny components. A chat-based LLM cannot do the hands-on work, so it would not cut task time by half."
15004,E0,"Diagnosing defects from observing timepiece operation depends heavily on physical inspection and real-time mechanical behavior. An LLM could offer general advice, but without direct sensory access it would not reduce the task time by half."
15005,E0,Testing fit and operation with electronic equipment and hand tools is a physical inspection task. The LLM cannot perform the measurements or manipulations itself.
15006,E0,Replacing parts in malfunctioning timepieces is hands-on repair work requiring dexterity and specialized tools. Text assistance alone would not halve completion time.
15007,E0,"Disassembly of watches and clocks is a physical procedure requiring careful manual handling. The LLM may provide instructions, but the core work is embodied."
15008,E0,"Cleaning and lubricating parts is physical maintenance work with solvents and oils. Since the task is mostly manual, LLM access would not reduce time by half."
15009,E0,"Examining components for defects through loupes or microscopes is a visual inspection task tied to physical objects. Without image access to the inspected parts, the LLM cannot substantially accelerate it."
15010,E0,Bending delicate parts to correct deficiencies is precise manual adjustment. The LLM cannot physically manipulate components.
15011,E0,Changing timing weights on balance wheels is a direct mechanical adjustment task. The physical work dominates the task.
15012,E0,"Adjusting size or positioning of parts for fit or function requires measurement and manual repositioning. A chat LLM could advise, but not enough to halve the time."
15013,E0,Mounting hairsprings and balance wheel assemblies in calipers is a specialized physical setup task. It requires hands-on manipulation.
15014,E0,"Estimating spaces between tiny components is based on direct visual inspection through tools. Without seeing the object, the LLM cannot materially speed this up."
15015,E0,Bending inner coils with tweezers to correct alignment is delicate manual work. The task is overwhelmingly physical.
15016,E0,Turning caliper wheels and visually examining springs for circularity is a physical inspection procedure. The LLM cannot perform the observation itself.
15017,E0,Examining and adjusting hairspring assemblies for alignment combines inspection with fine manual correction. This is not substantially reducible by chat-based text output alone.
15018,E1,"Reviewing blueprints, sketches, or work orders is an information-processing task. An LLM can summarize instructions, extract key steps, and clarify terminology, likely reducing time by at least half."
15019,E0,Tightening or replacing loose jewels is a physical repair task requiring specialized tools and dexterity. The LLM cannot do the manual work.
14038,E0,"This is primarily physical handling of finished goods—hanging, folding, packaging, and tagging. A chat-based LLM cannot perform the manual work or cut completion time by half."
14035,E0,Operating pressing machines and physically removing wrinkles or shaping garments is hands-on machine work requiring embodiment.
14043,E0,"Straightening, smoothing, or shaping materials for pressing is a manual preparation task that the LLM cannot directly do."
14037,E0,"Removing pieces from machines and hanging, stacking, or forwarding them is physical material handling, so direct LLM use offers little time savings."
14042,E0,"Although an LLM could advise on pleat sizing from instructions, the core task is physically finishing pleated garments with presses or irons, which dominates the work."
14036,E0,"Lowering irons, rams, or pressing heads is direct machine operation requiring physical action."
21026,E0,"Identifying and treating spots on garments depends on visual/tactile inspection and physical stain treatment. Without image/tool integration and physical action, chat access alone is not enough."
14051,E0,"Shrinking, stretching, or blocking articles by hand with forms, blocks, and steam is a manual textile task."
14049,E0,Finishing fancy garments with hand irons for high-quality results is skilled physical work that a text-only LLM cannot perform.
14041,E0,Pushing and pulling irons over garment surfaces is entirely physical ironing work.
14044,E0,"Finishing garments with hand irons is manual pressing labor, not substantially accelerated by chat alone."
14039,E0,Sliding material over heated forms to press difficult garment areas is specialized physical manipulation.
14040,E1,"Selecting the appropriate pressing machine based on garment properties is a decision task that can be guided quickly by an LLM using garment specs and rules, potentially cutting lookup/decision time by half."
14046,E0,Spraying water over fabric is a simple physical action; an LLM cannot materially reduce the time required.
14045,E0,Positioning materials on machines or boards is manual setup work requiring hands-on placement.
14047,E0,Moistening materials to soften and smooth them is a physical preparation step with minimal benefit from chat assistance.
14052,E0,"Cleaning and maintaining pressing machines involves physical maintenance using solutions and lubricants, so it is not substantially exposed to a text-only LLM."
14057,E0,Pressing ties on small machines is direct physical machine operation.
14053,E0,Blocking or shaping knitted garments after cleaning is a manual garment-finishing task.
14050,E1,"Adjusting machine controls according to specifications involves interpreting settings and translating specs into temperature/pressure choices, which an LLM can help with quickly through text guidance."
14056,E0,"Using covering cloths to protect delicate fabrics is a physical handling step, even if the rule is simple."
14059,E0,Examining and measuring finished articles requires physical inspection and use of measuring devices; a text-only LLM cannot do the measurements.
14048,E0,Steaming velvet garments and brushing the nap are hands-on finishing operations.
14061,E0,"Measuring fabric, cutting edges, folding, and pressing are predominantly manual tasks requiring physical tools and actions."
14054,E0,Inserting heated metal forms into ties and touching up with hand irons is physical finishing work.
14055,E0,"Brushing suede, leather, or felt to remove spots or raise naps is manual surface treatment."
14060,E0,Sewing material ends together with sewing machines is physical machine operation and manipulation of fabric.
14058,E0,"Selecting, installing, and adjusting machine components with hoists and hand tools is physical setup and mechanical adjustment work."
17861,E0,"Operating boiler or gasification equipment is a physical, real-time control task in an industrial setting; chat access alone would not cut the task time by half."
21208,E2,"The physical testing still requires handling samples and instruments, but LLM-powered software could guide procedures, interpret results, and automate documentation enough to substantially reduce time."
17864,E0,"Operating high-pressure steam boilers or chillers for cogeneration is primarily hands-on equipment operation and monitoring, so a chat LLM alone would not halve completion time."
17862,E0,"Heating biomass by operating combustion-related equipment depends on physical control of machinery and live process management, which the LLM cannot directly perform."
17863,E0,"Starting, stopping, and regulating generators, boilers, and auxiliary systems is a physical operational duty requiring direct interaction with plant systems."
17860,E3,"Inspection is physical, but image-capable systems could help identify visible damage, read labels/screens, and assist with reporting, significantly speeding part of the task."
17866,E3,"Recording operational data can be sped up substantially with image capabilities that read meters, gauges, and instruments and convert them into structured text reports."
17855,E0,"Operating valves, pumps, engines, or generators is a hands-on control task that cannot be reduced by half through chat alone."
17858,E0,"Calculating may be helped by an LLM, but measuring, loading, and mixing feedstock are mainly physical activities, so overall time savings would not reach half."
17867,E0,Cleaning work areas is almost entirely physical labor and not meaningfully accelerated by a text-only LLM.
17856,E0,"Routine maintenance and minor repairs require physical manipulation of plant equipment, so LLM assistance would be limited to advice rather than halving task time."
17854,E0,Measuring and monitoring raw biomass feedstock involves physical observation and handling; LLM help with notes or calculations would not reduce total time by half.
17859,E0,"Calibrating flow devices and meters is a hands-on technical procedure requiring direct equipment interaction, beyond what chat access can substantially accelerate."
17857,E3,"Assessing feedstock quality often involves visual inspection, so image-capable AI could help classify visible defects or contamination and speed documentation."
17869,E1,"Reading and interpreting manuals or technical drawings is a text-and-knowledge task well suited to an LLM, which can summarize, explain, and answer questions much faster."
21209,E0,Operating bulldozers and loaders is embodied vehicle operation and cannot be cut in half by direct LLM chat assistance.
17865,E0,"Preprocessing feedstock is mainly physical plant work involving machinery and materials handling, so LLM use would not halve completion time."
17868,E2,"Inventory management can be substantially accelerated by LLM-powered software that tracks parts, summarizes stock status, predicts needs, and drafts orders or reports."
12573,E0,"Starting processing cycles by manipulating valves, switches, buttons, or control panels is primarily a physical equipment-operation task; chat-based LLM help would not cut completion time by half."
12574,E1,"Maintaining processing, production, and inspection information and reports involves documentation and text formatting, which an LLM can draft, summarize, and organize much faster."
12575,E0,Inspecting physical materials with microscopes and measuring instruments depends on hands-on observation and instrument use; a text-only LLM cannot directly perform most of the task.
12576,E0,Cleaning wafers with chemical baths or cleaning equipment is a physical lab/manufacturing activity requiring direct handling of materials and tools.
12577,E1,"Studying work orders, instructions, formulas, and charts to determine specs and sequence is largely text-based interpretation that an LLM can summarize and clarify quickly."
12578,E0,Loading/unloading chambers and transporting product are physical handling tasks that require embodiment.
12579,E0,"Cleaning and maintaining equipment, replacing solutions, and cleaning work areas are physical maintenance tasks not substantially accelerated by chat alone."
12580,E0,Placing wafers in holders with tweezers or a vacuum wand is a precise manual task requiring physical dexterity.
12581,E0,"Although some settings may be computerized, setting and readjusting equipment controls in response to machine behavior is still primarily hands-on equipment operation."
12582,E0,"Etching, lapping, polishing, or grinding wafers uses specialized physical equipment and material handling, so direct LLM exposure is limited."
12583,E0,Loading semiconductor material into a furnace is a physical production task.
12584,E1,"Monitoring machine operation and adjusting controls via computer terminals can be aided by an LLM in interpreting specs, suggesting parameter changes, and helping with terminal-based procedures, potentially cutting time substantially."
12585,E0,"Counting, sorting, and weighing processed items is mainly a physical handling and measurement task."
12586,E1,Calculating etching time from material thickness is a straightforward analytical/text-and-numbers task that an LLM can do quickly and accurately from provided formulas or rules.
12587,E0,"Inspecting equipment for leaks and diagnosing malfunctions requires physical inspection and direct observation of machinery; the LLM can advise, but not reduce the core task by half."
12588,E0,"Aligning masks, exposing patterns, and developing them with specialized equipment is a precision physical process task."
12589,E0,"Stamping, etching, or scribing identifying information on components is a physical fabrication step."
12591,E0,Scribing or separating wafers into dice is a physical manufacturing operation requiring specialized equipment.
12592,E0,Connecting a reactor to a computer using hand and power tools is a physical installation/setup task.
12595,E0,"Measuring, weighing, mixing, grinding, loading materials, and monitoring procedures are predominantly physical lab/process tasks, even if an LLM could assist with troubleshooting notes."
12632,E0,Heating and rotating glass uniformly is a hands-on physical task requiring direct manipulation of equipment and materials; chat access to an LLM would not cut completion time by half.
12630,E0,"Inspecting, weighing, and measuring glass products depends on physical instruments and in-person handling of items. An LLM might help with procedures, but not enough to halve the task time."
12631,E1,"Recording manufacturing information is primarily a text-entry/documentation task. An LLM can quickly format, summarize, or draft production records, reducing time substantially."
12646,E0,"Placing glass into molds and controlling presses is a physical machine-operation task that requires embodied action, so direct LLM use offers limited time savings."
12644,E0,Spraying or swabbing molds with oil is a manual physical activity. An LLM cannot perform the task or reduce the manual work by half.
12633,E0,"Blowing and rotating glass into shape is a skilled physical craft task requiring breath, hand control, and direct manipulation of hot glass."
12638,E1,"Determining glass types and quantities can often be done from specifications, formulas, and production requirements expressed in text. An LLM can assist with calculations and planning quickly."
12634,E0,"Setting and adjusting press strokes, pressures, and oven temperatures involves physical machine setup and operational judgment on equipment, so chat access alone is insufficient for major time reduction."
12635,E0,"Shaping, bending, or joining glass with hand tools is a manual craft activity requiring physical dexterity and direct material handling."
12647,E0,"Designing may have a text/planning component, but creating glass objects with blowpipes and hand tools is predominantly physical artisanal work, so overall the task is not reduced by half through chat alone."
12649,E0,"Operating and maintaining finishing machines is mainly physical equipment work. An LLM could provide guidance, but not enough to halve task time."
12648,E0,Repairing broken scrolls by replacing tubing sections is a physical repair task requiring hands-on glassworking.
12637,E1,"Converting sketches into blueprint specifications is largely a design/documentation task. An LLM can help draft specifications, organize dimensions, and translate sketches/descriptions into blueprint-ready text."
12640,E0,Superimposing bent tubing on patterns to check accuracy is a physical alignment and inspection task requiring direct handling of materials.
12645,E0,Cutting tubing to size with files or cutting wheels is a manual fabrication task that requires physical tools and direct manipulation.
12639,E0,Placing hoses on tubing and charging tubing with gas is a physical setup task involving direct handling of equipment and materials.
17888,E2,"An LLM can help interpret ordinances and draft compliance checklists or communications, but ensuring compliance in real operations requires monitoring field activity and local, up-to-date rules; software integrated with routing, records, and ordinance databases could cut time substantially."
17907,E2,"Maintaining logs is often tied to operational systems and shipping records. A chat LLM can help format entries, but an LLM-powered logging app connected to scanners, forms, and databases could automate much of the work."
17889,E0,"Supervising employees or volunteers is heavily interpersonal and operational, involving real-time oversight, coaching, and issue resolution that a chat LLM cannot directly perform."
17910,E2,"A chat LLM can help classify service requests and draft responses, but a larger time reduction would come from software that ingests requests, checks schedules/resources, and recommends or dispatches service automatically."
17909,E1,"The LLM can quickly create training materials, lesson plans, quizzes, SOP summaries, and tailored explanations on safety and recycling operations, cutting preparation time by more than half."
17905,E2,"Identifying new recycling opportunities often depends on local market conditions, regulations, and current buyers/processors. An LLM alone helps brainstorm, but software with access to up-to-date market and internal data would be much more impactful."
17890,E2,"Assigning drivers or technicians to routes depends on live staffing, route constraints, and operational data. A chat LLM can suggest heuristics, but dispatch software built on top of it could reduce time much more."
17893,E1,"The LLM can help draft budgets, categorize expenses, build spreadsheet formulas, explain tradeoffs, and prepare budget narratives from provided figures, substantially speeding the text-and-analysis portion."
17908,E2,"These shipping and service documents are structured and data-driven. An LLM alone can draft templates, but integrated software pulling from shipment records and customer data could automate most document preparation."
17906,E0,"Inspecting a facility’s physical condition requires in-person observation of equipment, hazards, and site conditions. Without physical presence, the LLM cannot complete most of the task."
17899,E2,"An LLM can draft contract language and negotiation points, but actual negotiation depends on interaction with counterparties and current business terms; contract-support software could help more than chat alone."
17892,E2,"Coordinating shipments requires current schedules, broker availability, and shipment status. A chat LLM can draft emails and plans, but integrated logistics software would provide the major time savings."
17901,E0,"Operating sorters, balers, crushers, and similar equipment is a physical task requiring embodiment and on-site action."
17900,E0,"Driving forklifts, skid loaders, or trucks to move materials is physical equipment operation and cannot be done by a text-only LLM."
17904,E2,"Scheduling material movement depends on live inventory, storage capacity, and equipment availability. A chat LLM can help plan, but integrated warehouse/operations software would be needed for a 50%+ reduction."
